"","ln_Total_spend","age","lninc","creddebt","lncreddebt","carvalue","longmon","cardmon","region","gender","edcat","reason","card","card2","internet"
"2965",6.10929202622119,60,4.99,6.37150000000001,544.05,72,10.7,13.75,"5","1","5","1","4","2","2"
"2966",5.99151454585802,65,3.74,0.75,29,25.6,9.45,27.75,"5","0","4","9","2","3","1"
"2967",7.04328784575436,51,4.13,1.03,362,31.1,8.95,0,"5","0","4","9","1","4","4"
"2968",6.11763453596367,46,4.48,0.66,41,46.1,12.3,13.5,"4","1","3","9","3","2","0"
"2969",5.9394341390136,44,3.4,1.07,366,11.7,6.2,29.25,"4","1","2","1","1","3","0"
"2970",7.04328784575436,70,4.99,4,498,72,8.5,18.25,"3","1","4","9","1","3","3"
"2971",7.04328784575436,75,4.89,6.37150000000001,544.05,-1,35.65,24.25,"1","0","3","9","2","3","4"
"2972",5.48375905067823,35,3.56,0.29,125,15.1,12.75,0,"3","0","1","9","2","4","0"
"2973",5.92681935361445,44,3.47,1.02,361,-1,3.5,0,"3","0","3","9","2","3","0"
"2974",6.22303251318209,30,3.81,0.69,37,25.6,2.9,4.75,"5","0","4","9","1","4","3"
"2975",5.02782011885036,31,2.89,0.66,41,8.4,3.4,27.5,"4","1","2","9","5","3","0"
"2976",6.30973644351377,20,3,0.93,16,10.9,5.65,0,"4","1","2","9","2","5","2"
"2977",5.80453237775634,55,4.03,5.43,528,31.1,2.9,0,"2","1","2","9","2","3","0"
"2978",5.54447407217125,25,3,0.18,171,11.9,3.9,11.75,"2","1","2","9","2","5","0"
"2979",5.44759906926379,30,3.56,3.49,484,7,23.8,27,"4","1","5","9","3","4","1"
"2980",6.56667242980324,20,2.83,0.39,93,8.8,5,0,"4","0","2","9","3","2","1"
"2981",5.6745596159793,34,3.87,0.59,53,28.3,8.75,19,"3","1","2","1","4","3","4"
"2982",5.42402447917077,29,2.71,0.22,150,6.2,3,0,"5","0","3","4","4","2","2"
"2983",5.84490580875755,20,2.77,0.16,186,8.6,6.65,0,"2","1","3","9","1","4","0"
"2984",6.49416222846181,24,3.33,0.1,349,16.2,8.35,36,"2","0","4","9","2","1","4"
"2985",4.89114579469077,66,2.83,0.12,213,6.6,16.75,31.5,"1","1","3","9","4","3","2"
"2986",5.77622715955237,54,4.04,0.28,129,27.8,7.85,9.5,"2","1","4","9","4","3","4"
"2987",5.40137022160412,49,3.78,0.22,152,19.3,5.9,25.25,"1","1","3","1","4","2","3"
"2988",4.89114579469077,32,3.26,0.1,335,12.4,7.75,0,"5","1","4","9","4","1","0"
"2989",5.81562195641174,27,2.89,1.23,380,8.6,5.75,0,"2","0","2","9","3","1","0"
"2990",6.94318033620033,41,4.47,3.36,480,47.8,7.9,0,"5","0","4","9","1","3","2"
"2991",5.08537164021027,20,3.04,1.01,360,11.9,4.5,0,"1","0","2","9","3","4","0"
"2992",5.4481587747872,47,4.99,6.37150000000001,544.05,72,7.2,22.75,"1","1","4","9","3","2","1"
"2993",6.3699181059693,54,3.74,3.58,487,22.7,35.9,13.75,"4","1","3","2","1","4","4"
"2994",6.36156151137835,37,3.87,0.48,74,22.8,2.9,0,"4","0","4","9","4","3","4"
"2995",6.25188461515753,45,3.97,0.56,57,-1,14.4,42,"5","1","3","9","4","1","1"
"2996",7.04328784575436,50,4.57,5.78,535,54.4,27.25,29.25,"1","0","4","9","1","4","3"
"2997",5.1066724822932,57,4.6,2.58,454,39.5,16.55,13.25,"3","0","2","9","2","3","0"
"2998",5.97992320126142,20,2.56,1.42,394,5.7,6.45,0,"2","0","2","9","2","3","0"
"2999",6.41414724483321,46,4.73,3.36,480,38,9.15,0,"2","0","2","9","1","4","4"
"3000",4.89114579469077,76,2.56,0.1,229,4.1,18.1,9,"5","1","2","1","2","3","0"
"3001",5.74053218868623,28,3.53,0.18,170,22.9,10.95,0,"5","0","4","9","1","4","0"
"3002",4.89114579469077,20,2.64,1.78,417,2.6,11.65,11,"4","0","2","9","3","2","0"
"3003",5.80498435516517,65,2.89,0.1,230,11.4,16.65,21.5,"4","0","3","9","3","5","0"
"3004",6.17000814305317,57,3.26,0.47,76,16,7.7,5,"3","1","4","9","4","3","3"
"3005",5.68521108907077,59,3.83,2.72,459,22.2,9.65,0,"2","1","4","9","1","4","0"
"3006",7.04328784575436,57,4.52,2.13,435,58.2,5.3,0,"5","0","4","9","1","3","0"
"3007",5.56371548575908,20,2.64,0.16,184,8.9,4.65,0,"5","1","2","9","2","3","2"
"3008",6.37553576252847,21,3.53,0.74,31,19.3,4.7,27.75,"1","1","3","2","1","2","0"
"3009",6.44470343002099,60,4.99,6.37150000000001,544.05,72,17.6,17.5,"2","0","5","9","4","2","1"
"3010",6.5231510615413,46,4.43,0.37,101,43.3,13.2,0,"2","1","3","9","4","3","0"
"3011",5.02328824021957,68,3.93,1.31,386,-1,5,0,"5","1","3","9","3","2","0"
"3012",4.89114579469077,20,2.71,0.48,74,-1,3.4,0,"5","1","2","1","3","2","0"
"3013",5.61611633790363,31,3.3,1.19,376,10.7,7.5,0,"5","0","2","9","4","2","2"
"3014",6.5540758440232,33,3.47,0.29,125,17.1,12.85,15,"1","1","1","9","3","4","0"
"3015",5.99906062372961,57,3.69,1.27,383,19.7,6.5,14.5,"1","1","4","9","1","4","2"
"3016",6.19619969873884,20,2.77,0.46,77,7.9,2.9,0,"1","1","2","2","3","5","1"
"3017",6.35456132684883,33,3.64,1.13,371,21,7.75,7.5,"2","0","4","9","2","3","0"
"3018",5.07398560959702,44,3.33,0.1,239,11.1,36.7575,21.5,"1","0","1","9","3","2","3"
"3019",6.82142367089726,63,4.57,3.24,477,47.2,25.45,20.5,"4","1","4","9","2","4","1"
"3020",5.8996233434424,60,3.95,0.22,154,-1,6.2,0,"1","0","4","9","1","4","0"
"3021",5.57950338525612,43,4.45,0.26,136,39.7,7.55,5.5,"1","0","1","9","5","2","0"
"3022",6.50542525136945,68,3.56,0.59,52,15.8,10,32.25,"4","0","4","9","2","1","0"
"3023",5.96975560394577,76,2.71,0.26,135,9.2,36.7575,15.5,"1","0","4","9","3","1","4"
"3024",5.54177321917412,32,2.94,0.94,16,7.1,5,0,"1","1","1","9","4","3","0"
"3025",5.3060871038124,48,3.18,0.61,49,14,36.7575,29.25,"2","1","3","1","4","2","0"
"3026",6.17663620516864,33,4.01,0.36,103,17.2,10.45,30.25,"4","0","5","9","4","1","4"
"3027",6.88924501622304,47,4.88,6.11,540,57.8,20.6,29.5,"4","0","3","9","1","4","3"
"3028",5.5737497165709,21,2.71,0.64,44,5.6,4.45,0,"4","0","2","9","3","2","3"
"3029",6.24831363088736,55,3.43,0.81,21,23.6,3.5,20.25,"5","1","1","1","4","2","0"
"3030",5.98993838311194,35,3.47,2.05,431,12.8,24.2,11.25,"1","0","2","2","3","1","0"
"3031",5.67046695812493,66,3.47,0.98,16,14.9,7.5,8.5,"2","0","1","9","2","3","1"
"3032",6.31285940341992,33,3.5,1.32,387,15.6,5.05,0,"4","1","5","9","1","4","4"
"3033",5.87211778947542,58,4.76,4.68,513,37.7,6.15,8.75,"3","1","2","9","1","3","0"
"3034",5.50719970850998,56,3.53,1.6,406,13.9,5.4,0,"2","1","4","9","2","3","4"
"3035",5.51399310301473,21,2.83,0.74,30,10.1,17.3,15.75,"4","0","3","9","3","4","4"
"3036",5.95896718151521,38,3.97,1.32,387,18.7,10.55,25,"5","0","2","9","4","3","1"
"3037",5.15433151601966,22,3.04,1.86,421,11,8.5,5.75,"5","0","1","9","2","3","0"
"3038",6.34249106870204,50,4.25,2.41,447,33.4,11.55,33.75,"5","0","2","1","4","2","1"
"3039",5.87633423985435,20,2.94,0.7,36,9.8,3,25,"1","0","1","9","3","5","0"
"3040",6.18032716444532,66,4.99,3.94,496,72,8.8,35.25,"5","0","4","9","4","1","4"
"3041",6.71661898630291,33,4.79,6.37150000000001,544.05,-1,4.55,0,"2","0","4","9","4","1","0"
"3042",5.9033434637128,28,3.37,1.39,392,7.1,4.6,9.25,"4","1","2","1","1","4","1"
"3043",6.33416733347983,60,3.33,0.61,49,15.2,8.15,0,"1","0","2","9","3","2","0"
"3044",6.21262613563088,67,4.25,0.34,108,42.2,13.75,0,"1","1","2","9","4","1","0"
"3045",5.50035984795419,20,2.77,0.73,31,8.7,3.05,0,"2","0","1","9","3","2","1"
"3046",5.42248000916846,22,2.89,1.74,414,9.5,4.8,26.25,"1","1","4","9","5","4","0"
"3047",6.21096145750199,34,3.71,1.64,408,-1,4.55,12.25,"3","1","2","9","4","3","2"
"3048",5.66028328854335,20,2.77,1.16,374,10.1,4.5,0,"3","1","2","9","3","4","0"
"3049",6.21434806461633,43,3.14,1.93,425,6.4,7.55,8,"3","1","5","9","1","2","2"
"3050",6.56629261084571,60,4.74,3.83,493,54.7,15.7,37.75,"3","0","4","1","2","3","1"
"3051",5.75022066876199,40,3.3,0.26,133,14.5,15.5,29.75,"4","1","3","9","2","4","4"
"3052",6.45113370922966,37,3.61,2.15,435,15.8,23.4,15,"2","1","2","9","1","3","0"
"3053",6.8481644975685,58,4.99,6.37150000000001,544.05,72,23.65,15.75,"5","0","4","9","2","4","3"
"3054",6.06807830572629,49,3.93,0.84,17,17.5,5.25,25,"1","1","1","9","3","1","0"
"3055",6.24833296782381,35,4.29,5.05,521,32.9,3.75,0,"4","0","5","1","3","4","2"
"3056",6.0934343206917,20,2.89,0.38,96,8.6,2.9,0,"1","0","2","9","3","4","1"
"3057",5.83091426678348,55,4.03,1.31,386,32.6,26.45,42,"5","0","2","9","4","2","2"
"3058",6.2042546863427,47,3.53,0.51,67,16.6,3.65,42,"5","0","4","9","1","3","2"
"3059",5.21352171484332,29,3.26,0.8,22,-1,4.6,0,"1","1","5","9","2","4","1"
"3060",6.33443349149054,49,4.26,2.14,435,23.5,14.05,24.5,"3","1","2","9","2","3","0"
"3061",5.50825409037496,52,3,0.59,53,12.2,3.65,11.25,"3","0","2","9","2","5","0"
"3062",6.26316966503662,45,3.74,1.04,362,23.8,4.55,0,"5","0","2","9","1","2","1"
"3063",6.19078660629619,38,3.47,0.6,51,18.5,5.55,0,"5","0","2","9","4","1","0"
"3064",5.22477846321317,42,3.87,1.18,376,26.9,19.35,7.75,"4","0","4","9","4","3","2"
"3065",6.21294671909553,48,3.58,0.47,76,14.6,2.9,0,"5","0","2","9","3","5","0"
"3066",6.46404298369047,74,4.99,5.62,532,72,36.7575,17.75,"1","1","2","9","4","1","0"
"3067",5.60774869978677,76,3.26,0.97,16,15.7,36.7575,35.25,"2","0","3","4","4","2","0"
"3068",6.79790693027153,28,3.22,0.97,16,14.6,6.4,0,"5","0","3","9","3","2","4"
"3069",6.37330272458499,57,4.99,6.37150000000001,544.05,72,36.7575,30.75,"4","0","5","9","4","1","0"
"3070",5.88011390418461,68,4.22,0.89,16,-1,11.95,31,"1","1","1","9","3","1","0"
"3071",6.09899520630001,67,4.01,1.09,368,23.4,36.7575,42,"4","0","3","9","3","4","0"
"3072",5.69052835897778,27,3,0.19,166,12.8,3.45,0,"5","1","1","9","3","2","0"
"3073",6.06047741839494,54,4.72,3.38,481,56.6,34.35,34.25,"3","1","3","9","4","3","0"
"3074",5.98795840777869,67,4.14,2.49,450,26.4,27.85,17.5,"4","1","3","9","4","2","2"
"3075",6.02962700820233,32,3.58,0.2,163,16.1,11.9,19.25,"3","1","2","1","5","1","0"
"3076",4.89114579469077,30,3.37,2.05,431,14.4,3,11.5,"5","1","3","9","2","4","1"
"3077",5.5734459729282,20,2.77,0.2,159,9.3,5.1,18,"4","1","3","9","2","5","0"
"3078",6.03109383063117,40,4.25,2.23,439,26.5,3.65,0,"1","1","2","1","2","3","0"
"3079",5.67853304040275,20,2.77,0.33,110,8.6,20.25,18.5,"1","1","2","9","2","5","4"
"3080",5.71346874424562,57,3.78,2.27,441,-1,19.95,9.25,"2","0","2","9","3","2","0"
"3081",6.35412653289084,23,4.09,0.78,25,36.2,9.15,14.25,"4","1","4","9","4","3","4"
"3082",5.91676794020435,60,4.8,1.04,363,60.4,10.7,33.25,"2","1","1","9","3","2","0"
"3083",5.57318012153756,43,3.5,0.25,139,18.8,4.65,10.5,"3","0","2","2","3","2","0"
"3084",5.3949902538083,42,3.99,1.43,395,26.3,7.7,5,"4","0","4","9","1","4","3"
"3085",5.81603915700187,38,4.43,2.96,467,35.8,9.05,15,"4","1","3","9","4","3","0"
"3086",5.65815729662993,29,3.22,0.8,22,15.1,2.9,0,"4","1","2","9","1","2","0"
"3087",6.71410984845674,39,4.45,0.48,73,42,3.4,0,"4","0","4","9","1","2","0"
"3088",6.46327903575768,62,4.08,1.93,425,24,3.5,0,"3","0","3","9","1","4","0"
"3089",6.19405839213198,42,3.4,1.44,395,12.7,12.85,0,"3","0","2","2","1","4","0"
"3090",5.92543157650354,34,4.2,1.41,393,46.8,33.6,9.25,"2","0","2","1","2","4","0"
"3091",5.73937481835932,67,2.56,0.22,150,5.4,2.9,21.25,"2","1","3","9","1","2","2"
"3092",6.18581760095893,76,4.45,0.81,21,48.4,36.7575,27.75,"4","0","4","9","3","2","4"
"3093",5.95417796232197,25,3.47,1.64,409,16.8,5.6,0,"3","1","3","9","3","4","1"
"3094",6.0333260012029,35,3.93,1.7,412,27.4,5.2,18,"2","1","4","9","1","4","2"
"3095",6.30322318877584,64,4.11,4.52,510,29.4,7.5,21.75,"1","0","4","1","1","4","4"
"3096",6.26837632763037,33,3.78,0.76,27,21.9,7,20.25,"3","0","4","9","4","2","0"
"3097",7.02494258166931,28,3.4,1.89,423,16.3,6.85,8.5,"1","1","4","9","3","1","0"
"3098",5.75861782189481,70,3.89,5.12,522,25.9,25.55,26,"1","1","2","9","2","3","0"
"3099",7.04328784575436,23,4.5,5.55,530,50.4,4.45,12.75,"4","0","4","2","4","3","3"
"3100",6.08761528263725,67,3.26,0.9,16,-1,22.15,19.25,"3","0","3","9","3","2","0"
"3101",5.1958415749588,42,3.81,4.22,503,-1,21,6.5,"3","0","1","9","3","5","0"
"3102",5.5221806587866,76,2.56,0.38,96,6.1,11.4,0,"5","1","5","9","2","3","3"
"3103",5.42534641467658,55,3.99,5.85,536,11.8,11.35,12.5,"3","0","2","1","3","2","0"
"3104",5.70956571941193,62,4.3,4.09,500,23.8,16.25,34,"1","1","3","9","1","4","2"
"3105",6.09566689234529,66,4.19,0.88,16,40.2,7.1,33.75,"3","0","4","1","3","4","1"
"3106",5.83199977245696,45,3.47,0.11,222,7.5,4.3,0,"4","1","4","9","2","3","3"
"3107",6.72879606317898,66,3.53,0.55,60,13.4,7.35,0,"3","1","4","9","1","4","4"
"3108",7.04328784575436,54,4.84,6.37150000000001,544.05,55.8,36.7575,35,"1","0","4","9","1","4","4"
"3109",5.36560211335363,50,3.93,0.89,16,16.6,6.7,13,"1","1","2","9","3","4","0"
"3110",6.11211014837784,61,2.71,0.87,16,4.9,20.55,16.75,"2","0","1","9","3","2","0"
"3111",7.04328784575436,70,4.48,0.53,64,-1,14.8,0,"2","1","4","9","1","4","0"
"3112",6.54454473877081,39,3.83,1.56,403,30.2,7.35,0,"4","1","2","9","5","1","0"
"3113",5.28325448887099,25,2.56,0.81,21,5.9,3.3,0,"3","1","4","1","4","2","4"
"3114",5.96445299786113,38,3.5,0.91,16,14.9,13.8,13.75,"3","1","4","9","4","3","4"
"3115",6.09789449072383,48,4.03,2.16,436,28.3,6.35,0,"2","0","3","9","1","4","2"
"3116",6.42632663206693,53,4.99,6.37150000000001,544.05,72,7.35,30,"4","0","3","9","4","1","0"
"3117",6.83215850680776,76,2.83,0.19,167,9.6,36.7575,42,"1","1","4","9","3","2","1"
"3118",5.04342511691925,73,3.56,0.26,136,-1,13.45,20.5,"2","0","1","9","2","3","0"
"3119",5.71893377842355,76,2.71,0.24,141,8.4,9.35,14.5,"1","1","1","1","2","4","0"
"3120",5.52357867383325,72,3.18,1.32,387,-1,12.45,0,"2","0","3","9","2","4","2"
"3121",4.89114579469077,24,3.14,0.1,304,9.8,14.85,42,"1","1","4","9","3","4","1"
"3122",6.41552240057346,57,2.56,0.19,166,7.1,20.85,24.5,"3","1","4","9","1","4","0"
"3123",5.77997161301375,20,2.56,0.1,272,4.7,7,0,"4","0","2","2","1","4","3"
"3124",6.53857388295122,54,4.99,3.85,494,72,36.7575,20.5,"5","0","2","4","3","1","0"
"3125",6.21584733025714,56,4.39,3.16,474,28.5,19.6,29,"2","0","2","9","1","4","2"
"3126",5.83953639563382,49,4.38,1.36,390,39.9,27.9,17.25,"5","0","2","9","4","2","0"
"3127",7.04328784575436,31,4.55,0.64,45,-1,18.65,15.25,"1","1","4","2","4","1","0"
"3128",5.78185401007636,39,3.69,0.89,16,21.7,9.35,9,"5","1","1","9","3","2","0"
"3129",6.60444505397759,42,4.26,1.41,394,-1,8.35,13.5,"5","1","3","9","2","4","0"
"3130",5.55512777533273,53,3.87,2.54,452,23.8,27.2,25.75,"3","0","1","9","2","3","0"
"3131",6.16314636879759,22,3.33,0.52,66,16.7,14.5,18.5,"5","0","4","9","4","1","2"
"3132",6.70862118012828,21,2.94,0.69,36,11.6,5.1,21,"3","1","3","9","3","4","3"
"3133",5.55292082448052,21,2.83,0.95,16,8.7,2.95,0,"4","1","2","9","3","2","0"
"3134",5.63336001035966,20,3.14,1.14,372,11.4,3.4,0,"1","0","2","1","3","4","1"
"3135",5.51817552687072,72,3.3,1.32,387,10.6,8.15,19.25,"5","0","5","9","1","3","2"
"3136",6.08809204069157,73,3.66,3.46,483,17.6,15.75,23.75,"4","0","2","9","4","2","0"
"3137",5.43585945556652,76,2.64,0.22,150,4.4,13.65,11.5,"1","0","4","9","1","2","2"
"3138",5.11457480059864,20,2.89,0.5,70,-1,3,0,"5","0","2","9","3","4","1"
"3139",5.91614815279853,52,3.47,1.12,370,16.6,13.95,38,"1","0","1","9","2","1","0"
"3140",4.89114579469077,57,4.48,1.37,391,33,31.9,17,"3","1","2","9","3","4","0"
"3141",4.89114579469077,69,2.64,0.1,238,7.1,20.5,15.25,"1","1","5","9","4","2","3"
"3142",6.15443337538612,24,3.26,1.8,418,12.5,6.05,0,"3","0","4","9","4","5","4"
"3143",5.910064668895,76,4.99,0.99,16,72,26.4,13.75,"5","0","4","9","4","1","1"
"3144",6.10494947020923,27,3.26,0.48,73,-1,14.05,17.25,"5","1","2","9","1","3","2"
"3145",5.43981692882174,70,4.11,0.67,40,21.5,5.55,13,"5","0","5","9","4","3","3"
"3146",5.70094511983604,76,2.56,0.23,147,6,6.05,15.25,"2","0","1","1","3","1","3"
"3147",5.40824742592023,67,4.92,6.37150000000001,544.05,64.1,20,32.5,"2","0","3","9","4","2","0"
"3148",6.23093410102096,30,3.37,1.32,386,12.3,3.1,0,"1","1","1","9","2","3","0"
"3149",6.08668381368892,37,3.64,1.68,411,-1,9.45,10.75,"1","1","2","9","3","5","1"
"3150",5.06531285538695,24,3.43,0.7,36,16.3,9.75,12,"2","1","1","9","2","3","0"
"3151",4.89114579469077,34,2.94,0.33,110,9.1,6.45,0,"4","1","2","9","4","3","0"
"3152",5.96283356430883,57,4.65,4.87,517,56.2,7.95,0,"1","0","3","9","4","1","0"
"3153",5.37388855339511,43,4.23,5.1,522,30.5,15.95,11.75,"2","1","5","1","4","3","4"
"3154",5.74834147785336,24,3.18,0.65,43,13,11.5,22.25,"3","0","2","9","2","3","2"
"3155",5.37272886406185,44,4.99,6.37150000000001,544.05,69.7,15.5,5.25,"1","0","4","9","4","3","3"
"3156",6.38460400552551,58,4.98,6.37150000000001,544.05,53.7,3.5,18.25,"2","1","4","4","2","4","1"
"3157",5.94816552896283,24,3.33,0.31,116,13.1,10.05,12.5,"5","0","4","9","4","3","0"
"3158",6.67376562072713,29,3.76,2.29,442,20.5,4.35,0,"2","1","2","9","1","4","0"
"3159",6.22477622733782,66,4.28,0.85,17,48,15.25,16.5,"1","1","2","9","2","3","0"
"3160",4.9098568572557,31,3.22,2.14,435,-1,4.95,21,"2","1","4","9","2","4","1"
"3161",6.12358870003502,63,3.43,2.38,446,19,11.9,9.25,"2","1","4","9","2","4","1"
"3162",5.9809848261526,36,3.99,1.07,365,35,3.95,16.5,"2","0","4","9","4","3","2"
"3163",5.81672418033434,38,3.81,1.63,408,23.1,6.55,0,"5","1","5","1","3","2","2"
"3164",5.66479906667715,39,3.47,0.78,25,12.9,2.9,0,"2","1","1","9","2","3","0"
"3165",5.38879771967641,65,3.64,4.94,519,18.9,8.5,0,"5","0","2","4","4","1","0"
"3166",6.66517403377545,43,4.08,0.13,207,26.6,6.2,0,"5","1","5","9","4","1","3"
"3167",7.04328784575436,59,3.53,0.38,96,17.1,5.4,19,"3","1","3","9","1","2","1"
"3168",5.99038896888105,74,4.25,2.63,456,35,7.7,7.25,"3","0","3","9","3","4","0"
"3169",6.18600284141186,59,3.47,0.21,156,13.8,8.9,6.5,"3","1","1","9","4","3","0"
"3170",6.18173360534811,24,2.64,0.32,115,6.3,6.35,0,"2","1","2","9","2","3","1"
"3171",5.61458689585173,76,2.71,0.63,46,-1,13.35,11.5,"4","1","3","9","1","2","1"
"3172",6.86073704401851,24,3.4,0.46,79,17,3.45,0,"1","1","1","9","3","2","2"
"3173",5.82505570877408,25,3.22,0.51,68,14.3,10.3,0,"5","1","2","9","2","3","2"
"3174",6.22086846139301,28,2.71,0.55,59,5.7,8.3,4,"3","1","5","9","4","1","4"
"3175",5.268425008683,20,2.77,0.2,160,-1,6.9,0,"4","1","2","9","3","2","0"
"3176",6.2335279832747,52,3.58,1.26,382,14.3,7.3,0,"5","1","2","9","2","3","0"
"3177",4.89114579469077,35,2.77,0.18,171,8.6,5.05,0,"3","1","1","9","3","4","0"
"3178",5.38715208024853,64,3.18,0.22,153,9.7,5.5,4.75,"3","1","3","9","3","2","1"
"3179",6.0523479589648,32,3.04,0.98,16,10.9,12.95,0,"1","0","1","9","3","1","0"
"3180",5.93772088459804,60,3.33,0.2,163,13.5,19.85,17,"4","0","1","9","5","3","1"
"3181",6.77151164011228,59,4.49,2.44,448,32.3,5,12.25,"2","0","3","9","4","1","0"
"3182",5.54666071888399,38,3.53,0.13,201,11.3,7.75,0,"4","0","1","9","5","2","0"
"3183",5.51350938807463,57,4.22,4.14,501,35.4,14.6,22.25,"2","1","1","9","4","1","0"
"3184",5.81457819280397,28,3.47,0.42,87,16.1,2.9,10,"2","0","4","4","4","3","0"
"3185",6.13541336445064,26,3.43,0.19,167,17.1,7.45,0,"4","0","3","9","1","4","2"
"3186",5.30816868259841,27,3.04,0.43,84,9.4,9.55,0,"3","0","2","1","3","5","0"
"3187",5.4886897615317,69,2.56,0.1,233,5.4,3.5,8,"5","1","4","9","1","3","0"
"3188",6.12710932994935,63,4.5,6.37150000000001,544.05,45.6,19.85,18,"3","0","4","9","4","2","1"
"3189",6.5510803350434,67,4.49,1.93,425,30.6,12.15,7.75,"3","1","5","9","1","4","1"
"3190",6.9785398777001,40,4.14,3.08,471,-1,4,0,"3","0","2","9","1","3","0"
"3191",6.13874165799207,34,3.64,0.33,112,14.3,9.5,42,"3","0","1","9","1","2","1"
"3192",5.7183754769591,32,3.64,0.99,16,18.6,9.1,13.25,"3","1","5","9","2","5","4"
"3193",5.771036056678,63,3.71,0.52,65,27.2,12.4,34.5,"2","1","4","9","3","2","0"
"3194",5.72580485869069,40,2.94,0.89,16,11.4,17.3,0,"3","1","2","9","2","5","2"
"3195",5.76126491006956,43,3.4,3.47,483,15.3,12.6,0,"2","1","1","9","2","5","0"
"3196",5.68194578004703,66,3.53,1.37,391,18.2,9.8,18.75,"2","0","1","9","4","2","4"
"3197",4.89114579469077,47,3.66,0.29,123,21.4,11,15.75,"4","1","3","9","3","4","0"
"3198",6.19544566615744,20,3.56,0.43,85,14.2,7.1,5.5,"3","1","2","9","2","3","4"
"3199",5.83959459776986,41,3.04,0.89,16,10.4,9.9,14.75,"4","0","1","9","2","5","0"
"3200",5.34276478128333,68,2.83,1.45,396,8.6,15.15,14,"2","1","3","9","2","5","2"
"3201",4.89114579469077,27,3.04,0.11,221,9.6,2.9,14.25,"1","1","2","9","3","2","0"
"3202",6.64161288636834,76,3.22,1.09,368,16.5,34.15,42,"2","0","1","9","4","1","0"
"3203",5.1928457336058,51,3.99,1.24,380,38.1,10.25,25.5,"5","0","4","9","4","1","0"
"3204",5.84588949128103,76,2.56,0.27,129,-1,11.15,6.75,"3","1","2","9","3","2","0"
"3205",5.64495207559235,42,3.81,0.16,182,30.9,11.75,0,"4","0","4","9","4","1","1"
"3206",6.59290753845759,45,3.33,0.97,16,16.8,10.9,21,"3","0","1","1","3","2","0"
"3207",6.73653982052829,40,3.43,0.21,158,13.7,6.75,42,"2","1","4","2","2","1","1"
"3208",5.73016471593032,67,3.66,0.61,49,21.6,8.55,0,"1","0","2","9","1","4","1"
"3209",5.49741409670369,30,3.22,1.26,382,7.9,9.45,30,"2","1","2","3","3","4","0"
"3210",6.23268374514942,51,4.96,5.87,536,72,36.7575,33.5,"1","0","4","9","1","2","1"
"3211",6.24707528855969,57,3.93,3.03,470,29.2,17,25,"1","0","2","2","4","3","1"
"3212",5.10248494772613,68,2.56,0.31,118,5,17.35,19.25,"5","1","2","1","2","4","1"
"3213",6.37002083865893,54,4.99,6.37150000000001,544.05,72,9.15,20,"3","0","5","9","4","3","4"
"3214",6.34433727176364,51,4.08,6.37150000000001,544.05,40.7,16.65,15.5,"5","1","3","9","3","5","2"
"3215",6.2585867055944,47,4.08,1.56,404,24.6,2.9,38.25,"3","1","2","9","3","5","0"
"3216",5.58837162314487,69,4.03,2.75,460,37.3,36.7575,18.25,"4","0","2","9","4","3","0"
"3217",5.43070435459136,38,4.33,4.97,519,36.6,10.75,19,"5","1","4","9","4","2","4"
"3218",6.67015777069778,45,2.94,0.52,65,10.2,10.75,27.75,"5","0","5","9","1","4","2"
"3219",6.1697780825044,39,3.09,0.26,134,10.2,18.85,15.75,"2","1","4","1","2","3","3"
"3220",6.83536736514113,47,4.33,6.37150000000001,544.05,41.5,18.75,23.75,"2","1","3","9","1","3","3"
"3221",6.0690041245634,46,4.7,5.57,531,49.4,25.4,13.75,"1","0","4","9","3","2","0"
"3222",7.04328784575436,46,3.95,0.91,16,36.6,3.95,0,"4","0","3","9","5","3","0"
"3223",6.81627575284663,51,4.33,0.57,56,42.4,8.3,5,"4","1","2","9","2","3","0"
"3224",6.48362709404346,51,3.58,0.82,20,-1,9.95,17.25,"1","0","4","2","1","4","0"
"3225",5.1754149994467,75,2.56,0.41,89,5,11.35,10.75,"2","0","2","1","3","2","0"
"3226",6.41537515287803,41,3.61,0.12,210,18.7,2.9,0,"1","1","1","9","4","1","1"
"3227",6.18014086953994,27,3.18,0.29,125,8.8,12.6,17.25,"3","1","4","1","4","1","0"
"3228",6.24960837960681,37,3.47,0.83,19,13.9,27.05,24,"5","1","5","1","2","4","3"
"3229",7.00630565821141,35,4.56,5.3,526,48.3,18.8,9.25,"1","1","4","2","1","4","0"
"3230",7.04328784575436,51,4.99,2.97,468,71.7,8.95,15.75,"3","0","4","9","2","1","2"
"3231",6.09751232654594,44,4.42,3.06,471,31.2,35.15,0,"3","0","4","1","2","1","3"
"3232",5.55844836991253,46,4.49,3.12,473,49.5,13,18.25,"5","1","2","9","2","3","0"
"3233",6.51465342985737,42,3.74,1.96,426,18.6,5.8,25.5,"5","0","3","2","3","1","3"
"3234",5.3682164939277,31,3.43,0.69,36,17.5,3.75,0,"2","1","3","9","4","3","3"
"3235",6.1792503145411,51,3.76,0.94,16,24.3,25.65,27.75,"4","1","3","9","4","2","0"
"3236",5.58319551166708,27,3.14,0.73,31,12.5,8.5,13,"2","0","5","9","4","2","4"
"3237",5.702815340466,76,2.83,0.1,341,9.2,21.5,37,"2","0","2","9","3","2","0"
"3238",5.48579228858279,54,3.71,0.35,104,13.1,10,0,"1","1","2","9","3","1","0"
